date:number,ugeo:text,D19:number,D22:number,D23:number,D15:number,D59:number,D16:number,D14:number,D97:number,index:number
2003,United Kingdom,174.9745238,53346.687,53346.687,174.9745238,7570.38455556,24.8304910217,199.805014822,398.12872093,502.0
2003,Bulgaria,26.36211024,6499.795,5101.27277778,20.6899318105,529.705666667,2.14839993868,22.8383317492,42.5923255814,536.0
2003,Denmark,29.73719717,8174.574,5802.11733333,21.1067521249,412.541444444,1.50072973518,22.6074818601,46.1586976744,490.0
2003,Italy,122.05991838,44857.719,44857.719,122.05991838,3023.952,8.22831259666,130.288230977,292.943255814,445.0
2003,Belgium,23.4721429,6909.425,6320.19166667,21.4704468108,315.445,1.07160438345,22.5420511942,84.6147674419,266.0
2003,European Union - 28 countries (2013-2020),1398.02245976,378223.607,330728.281444,1222.4661734,35403.2167778,130.860399211,1353.32657261,3231.02223256,419.0
2004,Slovenia,6.41742953,1508.401,1263.37211111,5.37496427888,34.6693333333,0.147499241593,5.52246352047,15.2684883721,362.0
2004,Turkey,None,16000.041,15836.4576667,None,4114.81177778,None,None,150.64977907,None
2004,United Kingdom,174.63426976,51799.88,51799.88,174.63426976,8075.84122222,27.2262915385,201.860561299,393.857069767,513.0
2004,Luxembourg,1.25955258,541.177,478.034777778,1.11259336165,12.1072222222,0.0281787344744,1.14077209613,4.13141860465,276.0
2004,Iceland,0.00804291,1.863,1.11966666667,0.00483380473967,0.0,0.0,0.00483380473967,8.62243023256,1.0
2004,Denmark,23.80705227,6601.512,4335.31422222,15.6344565147,412.773,1.48858449195,17.1230410067,40.4117325581,424.0
2004,Germany,341.85410666,82171.154,69877.2506667,290.708161437,9832.864,40.9073595173,331.615520954,616.017116279,538.0
2004,Italy,121.02765029,46214.802,44539.5897778,116.640592676,3622.73388889,9.48724112673,126.127833803,302.343011628,417.0
2004,Poland,171.72021887,38999.167,31116.7203333,137.012414295,1709.10033333,7.52547056481,144.53788486,153.85744186,939.0
2004,Latvia,2.01456151,829.371,178.091,0.432587194244,6.26277777778,0.0152124333462,0.44779962759,4.68839534884,96.0
2004,Slovakia,9.62795787,2811.067,1705.077,5.8399211122,319.939666667,1.09579943545,6.93572054765,30.5415116279,227.0
2004,Cyprus,3.268728,1017.616,1017.616,3.268728,4.825,0.0154985894483,3.28422658945,4.20105813953,782.0
2004,Norway,None,138.729,26.1001111111,None,58.125,None,None,110.480116279,None
2004,Bulgaria,26.10768094,6400.819,5086.87455556,20.7483601518,389.155111111,1.58728710764,22.3356472594,41.6133139535,537.0
2004,Lithuania,3.68917156,1470.866,530.952666667,1.33171579027,24.0371111111,0.0602889907685,1.39200478104,19.1005465116,73.0
2004,Malta,2.0723437,640.986,640.986,2.0723437,0.0,0.0,2.0723437,2.21560465116,935.0
2004,France,44.57927575,8896.989,7354.25677778,36.849257747,2180.60766667,10.9261583301,47.775416077,573.951093023,83.0
2004,Belgium,24.33349421,6765.932,6170.35644444,22.1915225891,275.631,0.991299549359,23.1828221385,85.6268837209,271.0
2004,Croatia,4.70197618,1528.785,1187.97833333,3.65378115673,124.44,0.382731329676,4.0365124864,13.9871860465,289.0
2004,Portugal,19.91863496,5727.745,5635.57722222,19.5981150485,641.581444444,2.23114447117,21.8292595196,45.0973604651,484.0
2004,European Union - 28 countries (2013-2020),1384.39842429,374046.703,324942.391889,1202.65659798,37769.5727778,139.790396815,1342.4469948,3295.98613953,407.0
2004,Finland,30.22063619,8650.878,5313.40577778,18.5616422911,595.864888889,2.08157091402,20.6432132051,85.5729651163,241.0
2004,Romania,33.65896533,10779.435,7645.59166667,23.8734873243,585.911,1.82951685645,25.7030041808,56.4888837209,455.0
2004,Spain,102.75133608,26916.895,26916.895,102.75133608,3794.166,14.483677475,117.235013555,276.961523256,423.0
2004,Estonia,12.7195103,3042.599,2483.56788889,10.3824944869,17.0933333333,0.0714582596638,10.4539527466,10.3021511628,1015.0
2004,Austria,12.76273691,4023.802,2958.20644444,9.38286987678,1005.74855556,3.19004369802,12.5729135748,64.1275,196.0
2004,Sweden,9.12528612,2164.521,588.164333333,2.47960995862,195.791,0.825424606516,3.30503456514,151.711825581,22.0
2004,Hungary,20.16235254,6016.705,4458.81944444,14.9417811827,52.3154444444,0.175312307014,15.1170934898,33.7013255814,449.0
2004,Greece,54.06613183,12096.969,12048.7478889,53.8506126408,171.673,0.767274434584,54.6178870754,59.3350930233,920.0
2004,Czechia,56.01109411,14310.357,11233.4647778,43.9680612335,1629.47844444,6.37781926069,50.3458804942,84.3187209302,597.0
2004,Ireland,14.83621534,4629.17,4629.17,14.83621534,116.457,0.373237779094,15.2094531191,25.5644069767,595.0
2004,European Union - 27 countries (from 2020),1209.76415453,322246.823,273142.511889,1025.41901542,29693.7315556,111.474836946,1136.89385236,2902.12906977,392.0
2004,Netherlands,57.05005491,17489.103,13748.4307778,44.847853592,1938.50533333,6.3234710042,51.1713245962,100.992511628,507.0
2005,Romania,33.50649947,10152.115,7074.87833333,23.3502484089,471.245666667,1.5553205101,24.905568919,59.4023837209,419.0
2005,Germany,336.02942155,82026.08,69792.6066667,285.913568546,8922.395,36.5516337083,322.465202255,620.087383721,520.0
2005,Italy,115.84873327,45785.407,44043.477,111.441207004,3718.28711111,9.40821279052,120.849419795,302.531139535,399.0
2005,Ireland,15.24475101,4669.635,4669.635,15.24475101,111.83,0.365086458674,15.6098374687,25.9656744186,601.0
2005,Greece,54.50690495,12255.143,12200.7663333,54.2650551567,146.87,0.653230168755,54.9182853254,60.0093255814,915.0
2005,Poland,171.13892782,39031.323,31273.3696667,137.122970545,1719.06344444,7.53750198877,144.660472534,156.60377907,924.0
2005,Latvia,2.00223689,832.224,168.311777778,0.404939115536,6.69644444444,0.016110888533,0.421050004069,4.90506976744,86.0
2005,European Union - 28 countries (2013-2020),1371.82964778,374083.53,325903.63,1195.14553863,37878.2055556,138.905996171,1334.0515348,3315.42172093,402.0
2005,Czechia,56.48537271,14376.292,11376.4931111,44.6989706048,1562.03677778,6.13734261794,50.8363132227,82.5637093023,616.0
2005,Lithuania,3.83877472,1541.305,607.550555556,1.51316560563,26.3333333333,0.0655858083204,1.57875141395,14.581372093,108.0
2005,Belgium,24.5929373,6936.159,6459.10455556,22.9014867377,269.36,0.955046386787,23.8565331245,86.7440465116,275.0
2005,European Union - 27 countries (from 2020),1197.87994858,321860.471,273680.571,1018.56704335,30066.0848889,111.898053553,1130.4650969,2917.13866279,388.0
2005,Finland,19.10034473,5696.973,2535.82188889,8.50189605105,565.209,1.89498646816,10.3968825192,70.3229186047,148.0
2005,Estonia,12.40588554,2851.236,2327.84266667,10.1285721974,16.2827777778,0.0708472667238,10.1994194641,10.2035,1000.0
2005,Norway,None,128.131,26.0376666667,None,51.9293333333,None,None,137.838186047,None
2005,Portugal,23.05842609,6747.675,6645.90055556,22.7106383698,646.236,2.20834362098,24.9189819908,46.5651860465,535.0
2005,United Kingdom,173.9496992,52223.059,52223.059,173.9496992,7812.12066667,26.0213795611,199.971078761,398.28305814,502.0
2005,Luxembourg,1.24271519,533.149,469.530111111,1.09442613836,11.8231111111,0.0275584494594,1.12198458782,4.12837209302,272.0
2005,Slovakia,8.68051334,2646.061,1559.92211111,5.11738946867,315.491666667,1.03498355524,6.15237302391,31.4293488372,196.0
2005,Hungary,18.29607003,5637.412,4050.83755556,13.1468850594,66.4912222222,0.215795485261,13.3626805447,35.7488488372,374.0
2005,Iceland,0.00795562,1.863,1.11966666667,0.00478134327787,0.0,0.0,0.00478134327787,8.68493023256,1.0
2005,France,50.15232269,10195.055,8673.10277778,42.6654146775,3572.13444444,17.5723269124,60.2377415899,575.958174419,105.0
2005,Malta,1.97997468,611.135,611.135,1.97997468,0.0,0.0,1.97997468,2.23959302326,884.0
2005,Austria,12.80414767,4279.365,3157.57944444,9.44768989942,1000.10644444,2.99238569283,12.4400755922,66.8177209302,186.0
2005,Spain,112.86635934,30408.474,30408.474,112.86635934,3849.547,14.2882656656,127.154625006,289.03777907,440.0
2005,Croatia,4.75113146,1492.647,1139.02144444,3.62553277387,120.116,0.382332129733,4.0078649036,13.159127907,305.0
2005,Netherlands,54.31270579,16464.023,12919.8152222,42.6208177081,1999.454,6.59594297473,49.2167606829,99.6426046512,494.0
2005,Cyprus,3.483286,1081.75,1081.75,3.483286,5.79,0.0186440729743,3.50193007297,4.37613953488,800.0
2005,Bulgaria,26.28708337,6481.082,5137.46866667,20.837426089,381.737888889,1.5483179677,22.3857440566,44.3565,505.0
2005,Slovenia,6.44660888,1526.926,1271.44155556,5.36796571834,31.5094444444,0.133031374382,5.50099709272,15.1136162791,364.0
2005,Denmark,20.57895133,5723.714,3546.18177778,12.7498862124,365.610111111,1.31450884553,14.0643950579,36.2394767442,388.0
2005,Turkey,None,19814.107,19424.8147778,None,2972.87533333,None,None,161.848872093,None
2005,Sweden,8.23886277,1878.111,478.553222222,2.09930846794,164.428,0.721309724263,2.8206181922,158.405872093,18.0
2006,Malta,2.00144456,617.608,617.608,2.00144456,0.0,0.0,2.00144456,2.26059302326,885.0
2006,Ireland,14.52703863,4588.884,4588.884,14.52703863,204.113,0.646160904456,15.1731995345,27.474627907,552.0
2006,Estonia,11.70766289,2704.902,2152.90422222,9.31844365091,12.6033333333,0.0545511733723,9.37299482428,9.73004651163,963.0
2006,France,45.84834415,8803.174,7410.88733333,38.5970915622,3810.95022222,19.8480408688,58.4451324309,574.767186047,102.0
2006,Luxembourg,1.30689446,559.531,492.556555556,1.15046250108,12.2433333333,0.0285967077879,1.17905920887,4.33274418605,272.0
2006,Italy,118.61263784,47650.344,45652.0795556,113.638499209,3468.06288889,8.63280415029,122.27130336,313.038313953,391.0
2006,European Union - 28 countries (2013-2020),1386.14124376,380217.627,332848.449222,1213.44969466,39400.5365556,143.640654372,1357.09034903,3365.34888372,403.0
2006,Portugal,20.03735133,5693.458,5590.19688889,19.6739378892,684.411888889,2.40869458809,22.0826324772,49.032627907,450.0
2006,Denmark,28.41262761,7741.731,5574.311,20.458063271,320.639777778,1.17676765092,21.634830922,45.6028023256,474.0
2006,Croatia,4.74361453,1508.92,1193.85666667,3.7531451838,108.725,0.341800420018,4.09494560382,13.0446627907,314.0
2006,Turkey,None,22609.412,22105.7397778,None,2550.249,None,None,176.187186047,None
2006,Norway,None,142.885,28.4516666667,None,65.0016666667,None,None,121.429151163,None
2006,Spain,104.13770331,30110.503,30110.503,104.13770331,4338.331,15.0041939365,119.141897247,299.077139535,398.0
2006,Slovakia,8.0387354,2420.883,1445.01188889,4.79827741557,294.204333333,0.976928992107,5.77520640768,31.3626744186,184.0
2006,European Union - 27 countries (from 2020),1203.34930438,326240.228,278871.050222,1028.62631734,31656.8854444,116.767608066,1145.39392541,2968.13631395,386.0
2006,Latvia,2.02705998,851.857,218.915888889,0.520927382592,6.13788888889,0.0146055839517,0.535532966544,4.89123255814,109.0
2006,Sweden,8.34994093,1999.703,592.503,2.47404992184,146.344,0.611072622014,3.08512254385,143.39072093,22.0
2006,United Kingdom,182.79193938,53977.399,53977.399,182.79193938,7743.65111111,26.2235126313,209.015452011,397.212569767,526.0
2006,Netherlands,50.109156,15300.639,12382.2334444,40.5514611054,2029.98355556,6.64813820277,47.1995993082,98.6673488372,478.0
2006,Greece,51.65130467,11891.422,11829.0831111,51.3805309187,116.839,0.507499169262,51.888030088,60.7787674419,854.0
2006,Germany,338.8327753,82967.878,70843.3691111,289.317455697,9400.074,38.3889914775,327.706447174,636.460430233,515.0
2006,Finland,29.88435145,8477.902,5135.59977778,18.102835898,629.678888889,2.21959928485,20.3224351829,82.0475697674,248.0
2006,Iceland,0.01743094,1.863,1.11966666667,0.0104760292467,0.0,0.0,0.0104760292467,9.92847674419,1.0
2006,Romania,36.57932279,11169.02,8236.09777778,26.9737970872,657.848333333,2.15449936806,29.1282964553,62.6860581395,465.0
2006,Austria,11.72929406,3821.247,2776.327,8.5219185752,998.633777778,3.06530021163,11.5872187868,64.6735465116,179.0
2006,Czechia,55.90059707,14215.83,11332.9077778,44.5641451338,1814.37655556,7.13463320575,51.6987783395,84.3438372093,613.0
2006,Slovenia,6.49598166,1556.427,1312.51255556,5.47796812148,29.847,0.124570933687,5.60253905517,15.1104883721,371.0
2006,Cyprus,3.665199,1104.35,1104.35,3.665199,6.755,0.0224189969167,3.68761799692,4.6516744186,793.0
2006,Poland,176.93603661,40089.866,32500.1915556,143.439119575,1796.16166667,7.9273332171,151.366452792,161.394860465,938.0
2006,Lithuania,3.66052613,1456.282,487.019777778,1.22417816218,21.6453333333,0.0544079431451,1.27858610533,12.2827790698,104.0
2006,Bulgaria,26.47163416,6505.176,5191.76155556,21.1269322374,402.448555556,1.63769142155,22.764623659,45.8347790698,497.0
2006,Belgium,23.30855132,6734.787,5927.75255556,20.5154705937,308.602,1.06804648082,21.5835170745,85.3462093023,253.0
2006,Hungary,18.37351855,5697.904,4171.62622222,13.4518678759,37.2251111111,0.120036467713,13.5719043436,35.8525930233,379.0
2007,Italy,115.55933747,47448.041,45392.241,110.552452445,3739.57055556,9.10769521174,119.660147656,312.811081395,383.0
2007,Norway,None,149.61,28.86,None,118.389,None,None,136.992348837,None
2007,Hungary,19.72068948,6105.623,4698.28855556,15.1751082062,36.5973333333,0.118206552626,15.2933147589,39.9523953488,383.0
2007,Slovenia,6.72518342,1587.445,1364.91944444,5.78245773391,32.2685555556,0.136705180217,5.91916291413,15.0407906977,394.0
2007,Denmark,23.72306209,6388.032,4387.062,16.292113787,290.331333333,1.07819563949,17.3703094264,39.3089302326,442.0
2007,Slovakia,7.37228745,2124.712,1234.90311111,4.28484458506,278.018888889,0.964664935962,5.24950952102,27.9999651163,187.0
2007,Austria,10.49082636,3388.18,2434.24222222,7.53714751622,1033.074,3.19870843669,10.7358559529,65.0554418605,165.0
2007,Malta,2.03533905,627.902,627.902,2.03533905,0.0,0.0,2.03533905,2.29558139535,887.0
2007,European Union - 27 countries (from 2020),1216.01548085,328937.999,283151.726778,1046.75313961,32700.4744444,120.886864018,1167.64000363,2982.96848837,391.0
2007,France,45.62161301,9665.136,7691.67266667,36.3064227755,3945.212,18.6222868573,54.9287096327,569.361918605,96.0
2007,Finland,27.86961704,7771.498,4393.15577778,15.754436162,605.68,2.17204838099,17.9264845429,80.9797674419,221.0
2007,Portugal,17.45829115,5017.4,4975.20444444,17.3114696301,742.541555556,2.58371002269,19.8951796528,47.2437325581,421.0
2007,Poland,171.40438086,39441.402,32048.5097778,139.276361828,1594.47955556,6.92928666719,146.205648495,159.067988372,919.0
2007,Bulgaria,29.82907297,7312.512,5958.17533333,24.3044861719,425.897111111,1.73731215826,26.0417983302,43.2890581395,602.0
2007,European Union - 28 countries (2013-2020),1394.56084812,383375.651,337589.378778,1228.00947102,40481.711,147.255594032,1375.26506505,3379.7295814,407.0
2007,Spain,110.29380276,31100.81,31100.81,110.29380276,4236.779,15.02502563,125.31882839,304.680360465,411.0
2007,Germany,346.53262013,84608.77,73114.4433333,299.455241078,10274.105,42.0797102374,341.534951315,639.114953488,534.0
2007,Turkey,None,27392.462,26757.9542222,None,2668.14088889,None,None,191.418767442,None
2007,Ireland,14.05575879,4530.782,4530.782,14.05575879,255.186,0.791658672297,14.8474174623,28.7017093023,517.0
2007,Sweden,8.09088829,1668.211,447.762111111,2.17166366934,131.45,0.637537617076,2.80920128642,148.895081395,19.0
2007,Czechia,60.02157036,15168.722,12323.4831111,48.7631593903,1373.21888889,5.43373094708,54.1968903374,88.1832209302,615.0
2007,Greece,55.08990743,12822.265,12776.1672222,54.891851758,220.333,0.946644338873,55.8384960969,63.4854069767,880.0
2007,Luxembourg,1.18308604,502.793,448.531888889,1.05540812271,9.33988888889,0.0219770206817,1.07738514339,4.00063953488,269.0
2007,Iceland,0.03487205,5.001,3.80655555556,0.0265431704981,-0.344444444444,-0.00240181641449,0.0241413540836,11.9734302326,2.0
2007,Netherlands,52.97333574,15934.911,13074.8098889,43.4653380857,2183.14933333,7.25756815367,50.7229062394,104.970406977,483.0
2007,United Kingdom,178.54536727,54437.652,54437.652,178.54536727,7781.23655556,25.5210077508,204.066375021,396.761093023,514.0
2007,Lithuania,3.27365584,1284.325,440.085,1.12174631059,53.2226666667,0.135660906354,1.25740721694,13.7735232558,91.0
2007,Romania,38.07864822,10812.934,8221.27066667,28.9518898051,719.035,2.53214167615,31.4840314812,61.6623837209,511.0
2007,Latvia,1.92071619,803.06,205.228888889,0.490855539492,4.01377777778,0.00959994017986,0.500455479672,4.77,105.0
2007,Croatia,5.62040766,1843.368,1533.82355556,4.67661023775,118.345,0.360832532909,5.03744277065,12.7054069767,396.0
2007,Belgium,22.5800077,6593.993,5895.44966667,20.1879648444,360.903,1.23585095085,21.4238157953,88.5597209302,242.0
2007,Cyprus,3.813937,1150.054,1150.054,3.813937,18.407,0.0610433408857,3.87498034089,4.8706627907,796.0
2007,Estonia,14.67743837,3235.118,2682.74911111,12.1713905769,19.316,0.0876349485722,12.2590255255,12.1883604651,1006.0
2008,Lithuania,2.97595344,1177.284,427.255111111,1.08002089357,30.7355555556,0.0776937274998,1.15771462107,13.6725465116,85.0
2008,France,44.71260694,9545.233,7470.44411111,34.9937011708,3228.96922222,15.1254172271,50.1191183978,573.462569767,87.0
2008,Slovenia,6.49090157,1544.244,1312.324,5.51607512281,31.5782222222,0.132732348126,5.64880747094,16.3950697674,345.0
2008,Cyprus,3.98003,1207.382,1207.382,3.98003,14.566,0.0480155551267,4.02804555513,5.07752325581,793.0
2008,Malta,1.99229816,616.366,616.366,1.99229816,0.0,0.0,1.99229816,2.31158139535,862.0
2008,Hungary,18.64092783,5829.1,4449.28777778,14.2284147399,45.8728888889,0.146697296518,14.3751120364,40.0183837209,359.0
2008,Slovakia,7.44583563,2094.698,1252.58133333,4.45243883424,284.108222222,1.00989408678,5.46233292102,28.918127907,189.0
2008,Norway,None,152.505,26.3683333333,None,64.174,None,None,141.938453488,None
2008,Iceland,0.01796034,2.867,1.67255555556,0.0104777350703,-0.238888888889,-0.00149652098593,0.00898121408441,16.4648953488,1.0
2008,Portugal,16.80282779,4981.187,4936.44366667,16.6518969928,734.237222222,2.47677142055,19.1286684134,45.9644651163,416.0
2008,Poland,166.2169532,38770.487,31176.2992222,133.659127593,1260.29677778,5.40314828983,139.062275883,155.210406977,896.0
2008,Sweden,7.72448962,1586.091,438.862111111,2.1373211385,131.735,0.641568258121,2.77888939662,150.011686047,19.0
2008,European Union - 28 countries (2013-2020),1326.41129587,369111.063,323308.885222,1161.81984341,39264.6573333,141.098683394,1302.9185268,3382.91867442,385.0
2008,Ireland,14.1551304,4499.518,4499.518,14.1551304,251.168,0.790154810428,14.9452852104,30.2415697674,494.0
2008,Italy,114.75404895,46195.857,44223.1492222,109.853691654,3530.57222222,8.77021196101,118.623903615,318.158523256,373.0
2008,European Union - 27 countries (from 2020),1152.96430109,315289.181,269487.003222,985.472743903,31769.2406667,116.17525297,1101.64799687,2994.06848837,368.0
2008,Luxembourg,0.99727038,431.036,368.204888889,0.851900605657,9.50944444444,0.0220016130316,0.873902218689,3.55644186047,246.0
2008,Germany,329.92574993,81346.486,69635.8437778,282.429630462,9236.883,37.4630263782,319.892656841,639.116965116,501.0
2008,Finland,21.36968206,6211.078,3036.54911111,10.4474761167,613.621555556,2.11121121766,12.5586873344,76.9914767442,163.0
2008,Austria,10.40455792,3448.986,2442.33155556,7.36778291638,999.189111111,3.01425432854,10.3820372449,66.8218837209,155.0
2008,Belgium,20.54181184,5935.459,5194.08122222,17.9760047451,630.38,2.18165896651,20.1576637116,84.6663255814,238.0
2008,Latvia,1.87749878,788.277,239.913666667,0.571420473351,6.41633333333,0.0152822649975,0.586702738349,5.27397674419,111.0
2008,Bulgaria,31.35771783,7628.852,6054.37977778,24.8859897541,170.065666667,0.69903980152,25.5850295556,45.028127907,568.0
2008,Romania,36.98775626,10388.939,8048.06455556,28.6535372039,689.620666667,2.45525757063,31.1087947745,64.9449302326,479.0
2008,Croatia,5.12547963,1634.261,1317.12655556,4.13086118474,95.037,0.298061452605,4.42892263734,12.8881744186,344.0
2008,Spain,93.18739025,28639.417,28639.417,93.18739025,4845.846,15.7674907381,108.954880988,313.394732558,348.0
2008,Netherlands,52.39571913,15665.223,12838.4285556,42.940895043,2471.80522222,8.26748602095,51.2083810639,107.384639535,477.0
2008,Denmark,21.70674114,5902.523,3865.193,14.2143866118,249.61,0.917949774352,15.1323363862,36.6094069767,413.0
2008,Czechia,54.46706643,13773.367,10908.9692222,43.1397458087,1813.96311111,7.17335487208,50.3131006808,83.6304418605,602.0
2008,Turkey,None,29113.909,28522.3934444,None,2974.54466667,None,None,198.317965116,None
2008,Greece,54.07171138,12469.604,12420.8528889,53.8603128457,365.244,1.58380074871,55.4441135944,63.7384069767,870.0
2008,Estonia,12.65614463,2978.226,2467.73488889,10.4867829581,28.2102222222,0.119880980318,10.6066639385,10.5801046512,1003.0
2008,United Kingdom,173.44699478,53821.882,53821.882,173.44699478,7495.41666667,24.1548130082,197.601807788,388.850186047,508.0
2009,Malta,1.87070293,578.747,578.747,1.87070293,0.0,0.0,1.87070293,2.16760465116,863.0
2009,Czechia,51.03075478,12876.945,10204.8161111,40.4412279886,1665.72055556,6.60117576044,47.042403749,82.1709186047,572.0
2009,Netherlands,52.64473267,16330.479,13490.7856667,43.4903841418,2334.51711111,7.52580675851,51.0161909003,113.53905814,449.0
2009,Ireland,12.61062528,4077.231,4077.231,12.61062528,265.511,0.821209229675,13.4318345097,28.317127907,474.0
2009,Finland,22.57830428,6454.838,3216.85688889,11.2522070519,489.106222222,1.71083908079,12.9630461327,71.7630813953,181.0
2009,United Kingdom,151.68158393,47749.324,47749.324,151.68158393,7091.28444444,22.5263347525,174.207918683,376.687348837,462.0
2009,Luxembourg,1.19405582,489.743,440.558555556,1.07413787908,10.2146666667,0.0249046585305,1.09904253761,3.87768604651,283.0
2009,Germany,307.8125392,75939.197,64570.1858889,261.729300022,8210.553,33.2807201947,295.010020217,594.477988372,496.0
2009,Lithuania,3.09083852,1179.697,439.911444444,1.15258005901,54.0801111111,0.141691375487,1.2942714345,15.0842906977,86.0
2009,Belgium,20.89509608,6605.71,5823.41,18.4205348802,303.296,0.959381968128,19.3799168483,91.1346046512,213.0
2009,Greece,50.86101877,11492.74,11438.3355556,50.6202523844,401.94,1.77878189922,52.3990342837,61.3293139535,854.0
2009,Croatia,4.36382289,1425.053,1117.25966667,3.42129261682,72.776,0.222855974229,3.64414859105,13.452244186,271.0
2009,Turkey,None,28057.946,27407.436,None,2633.61188889,None,None,194.700802326,None
2009,European Union - 28 countries (2013-2020),1222.33469117,342660.187,296692.528111,1058.35922433,35722.2605556,127.428163471,1185.7873878,3218.71727907,368.0
2009,Austria,9.36370569,3195.903,2179.00855556,6.3842972738,965.384444444,2.82848879189,9.21278606569,69.0583139535,133.0
2009,Poland,160.05864139,37368.439,29945.6923333,128.265107096,1202.94511111,5.15252350121,133.417630598,151.659348837,880.0
2009,Sweden,8.2554754,1981.471,559.171,2.32969467375,62.659,0.261058492952,2.5907531667,136.710081395,19.0
2009,European Union - 27 countries (from 2020),1070.65310724,294910.863,248943.204111,903.770760753,28630.9761111,103.942741291,1007.71350204,2842.02993023,355.0
2009,Denmark,21.69255154,5908.281,3842.18433333,14.1067734722,235.564,0.864885101262,14.9716585734,36.3764651163,412.0
2009,Cyprus,4.005558,1227.031,1227.031,4.005558,12.661,0.0413309605364,4.04688896054,5.21376744186,776.0
2009,Portugal,17.25596096,5105.161,5067.18433333,17.1275959824,765.917222222,2.58887774259,19.716473725,50.1980116279,393.0
2009,Hungary,15.65335154,4699.77,3385.71888889,11.2766897068,36.5957777778,0.121888214622,11.3985779214,35.9015465116,317.0
2009,Italy,99.39563481,38569.838,36669.7124444,94.4989539939,3549.55466667,9.14730934017,103.646263334,291.985430233,355.0
2009,Estonia,10.32712386,2393.315,1940.595,8.37364280385,18.2524444444,0.0787590662013,8.45240187005,8.77674418605,963.0
2009,Slovakia,6.52963514,2186.677,1261.12366667,3.76584077564,188.082444444,0.561632897068,4.32747367271,26.1108604651,166.0
2009,Spain,77.46803387,23926.515,23926.515,77.46803387,4942.484,16.0025192935,93.4705531635,294.226046512,318.0
2009,France,43.77807247,12538.864,9767.98066667,34.1038363213,2327.74633333,8.12707177241,42.2309080937,535.587732558,79.0
2009,Romania,31.18799827,8997.767,6706.94255556,23.2475582908,456.170666667,1.58117563645,24.8287339273,58.0037093023,428.0
2009,Latvia,1.84800153,770.875,212.983888889,0.510581550228,3.68422222222,0.00883210417192,0.5194136544,5.56704651163,93.0
2009,Iceland,0.01314041,1.123,0.698555555556,0.00817391487781,-0.122444444444,-0.00143274283368,0.00674117204413,16.8319883721,0.0
2009,Slovenia,6.20657742,1492.954,1273.85177778,5.295715528,30.7193333333,0.127707833345,5.42342336134,16.400244186,331.0
2009,Norway,None,168.31,24.8955555556,None,552.215666667,None,None,131.674302326,None
2009,Bulgaria,28.67429415,7097.622,5579.41088889,22.5407423799,24.8407777778,0.10035639668,22.6410987766,42.9406627907,527.0
2010,United Kingdom,157.97019593,49658.886,49658.886,157.97019593,6803.27955556,21.6419555678,179.612151498,382.001104651,470.0
2010,European Union - 27 countries (from 2020),1082.09057439,298801.167,248662.097,900.514927948,31018.9238889,112.333179635,1012.84810758,2980.4397907,340.0
2010,Romania,27.44731073,8272.198,5919.77688889,19.6419326183,540.085666667,1.79201454243,21.4339471608,60.9678837209,352.0
2010,Latvia,2.20886921,929.259,317.362333333,0.754377290415,3.891,0.00924899311829,0.763626283533,6.62573255814,115.0
2010,Netherlands,54.70466939,16881.552,13840.1675556,44.8490630736,2502.25277778,8.10855014625,52.9576132199,119.093848837,445.0
2010,Hungary,16.22860559,4883.687,3617.37811111,12.0206316734,41.4162222222,0.137627070587,12.158258744,37.3634069767,325.0
2010,Cyprus,3.880665,1184.075,1184.075,3.880665,9.704,0.0318037059815,3.91246870598,5.32127906977,735.0
2010,Norway,None,1047.105,865.581666667,None,282.632,None,None,123.491767442,None
2010,Bulgaria,30.61053204,7545.059,6060.31233333,24.5868700101,23.4408888889,0.0951003935661,24.6819704037,46.6301627907,529.0
2010,France,45.89935414,13087.189,10301.9734444,36.131053618,2265.77411111,7.94651688205,44.0775705,569.050697674,77.0
2010,Slovakia,6.26987276,2350.05,1295.41222222,3.45612638245,160.226888889,0.427481205108,3.88360758756,27.8129302326,140.0
2010,Belgium,21.50081211,6907.49,6047.36666667,18.8235226486,450.261888889,1.40152157633,20.225044225,95.6142906977,212.0
2010,Croatia,3.98926853,1292.443,962.305222222,2.97026169763,82.545,0.254784288985,3.22504598661,14.8998837209,216.0
2010,Slovenia,6.32972303,1520.049,1287.33344444,5.36065886731,25.4036666667,0.105784862163,5.46644372947,16.4353023256,333.0
2010,Luxembourg,1.2065059,510.702,448.265333333,1.05900264622,10.5795555556,0.0249936287642,1.08399627499,4.59044186047,236.0
2010,Germany,318.29420803,78934.11,66540.7955556,268.319359312,8960.373,36.1318424657,304.451201777,630.92444186,483.0
2010,Czechia,54.64342114,13975.654,10670.424,41.7202996278,1502.87522222,5.87609307505,47.5963927028,85.8039186047,555.0
2010,Poland,165.89793877,38552.995,30459.0383333,131.068719211,1332.92633333,5.7357341818,136.804453393,157.546848837,868.0
2010,Estonia,14.54442132,3228.969,2753.29344444,12.4018099504,17.4483333333,0.0785934802508,12.4804034306,12.9615581395,963.0
2010,Portugal,12.22580264,3649.567,3648.42588889,12.2219799949,879.282111111,2.94553560883,15.1675156038,54.076,280.0
2010,Italy,97.55315575,39192.895,36930.7583333,91.9225798364,4106.41011111,10.2210685162,102.143648353,301.230674419,339.0
2010,Spain,60.52369767,18814.072,18814.072,60.52369767,5277.203,16.9764333269,77.5001309969,301.313965116,257.0
